host_s,frame,x_ticks,x_vel_ticks_s,theta_rad,theta_vel_rad_s,u,captured,running,rail_blocked
29.4629,58164,-1280,650.0,-2.4838,1.174,0.0000,0,1,0
29.4830,58165,-1277,700.0,-2.4761,1.239,0.0000,0,1,0
29.4830,58166,-1274,650.0,-2.4700,1.271,0.0000,0,1,0
29.4830,58167,-1272,600.0,-2.4623,1.288,0.0000,0,1,0
29.4830,58168,-1269,550.0,-2.4531,1.411,0.0000,0,1,0
29.5031,58169,-1266,550.0,-2.4439,1.511,0.0000,0,1,0
29.5031,58170,-1264,500.0,-2.4316,1.714,0.0000,0,1,0
29.5031,58171,-1262,500.0,-2.4240,1.816,0.0000,0,1,0
29.5031,58172,-1260,450.0,-2.4102,1.982,0.0000,0,1,0
29.5233,58173,-1258,400.0,-2.4010,2.065,0.0000,0,1,0
29.5233,58174,-1256,400.0,-2.3902,2.068,0.0000,0,1,0
29.5233,58175,-1255,350.0,-2.3764,2.223,0.0000,0,1,0
29.5436,58176,-1252,320.0,-2.3473,2.369,0.0000,0,1,0
29.5436,58177,-1252,240.0,-2.3365,2.473,0.0000,0,1,0
29.5436,58178,-1250,240.0,-2.3212,2.617,0.0000,0,1,0
29.5436,58179,-1249,240.0,-2.3058,2.720,0.0000,0,1,0
29.5637,58180,-1248,200.0,-2.2874,2.856,0.0000,0,1,0
29.5638,58181,-1247,250.0,-2.2721,3.038,0.0000,0,1,0
29.5638,58182,-1246,200.0,-2.2522,3.245,0.0000,0,1,0
29.5638,58183,-1246,150.0,-2.2368,3.348,-0.1125,0,1,0
29.5839,58184,-1246,100.0,-2.2153,3.477,-0.2250,0,1,0
29.5839,58185,-1245,100.0,-2.1969,3.617,-0.3375,0,1,0
29.5839,58186,-1244,100.0,-2.1755,3.726,-0.4500,0,1,0
29.5839,58187,-1241,250.0,-2.1586,3.819,-0.3375,0,1,0
29.6040,58188,-1237,450.0,-2.1325,3.980,-0.2250,0,1,0
29.6040,58189,-1233,600.0,-2.1126,4.099,-0.1125,0,1,0
29.6040,58190,-1228,800.0,-2.0880,4.236,0.0000,0,1,0
29.6040,58191,-1224,850.0,-2.0681,4.380,0.0000,0,1,0
29.6241,58192,-1216,840.0,-2.0205,4.430,0.0000,0,1,0
29.6241,58193,-1213,800.0,-1.9960,4.547,0.0000,0,1,0
29.6241,58194,-1209,760.0,-1.9714,4.605,0.0000,0,1,0
29.6443,58195,-1206,720.0,-1.9438,4.788,0.0000,0,1,0
29.6443,58196,-1202,700.0,-1.9162,5.002,0.0000,0,1,0
29.6443,58197,-1199,700.0,-1.8886,5.185,0.0000,0,1,0
29.6443,58198,-1195,700.0,-1.8579,5.430,0.0000,0,1,0
29.6644,58199,-1192,700.0,-1.8272,5.630,0.0000,0,1,0
29.6644,58200,-1188,700.0,-1.7950,5.845,0.0000,0,1,0
29.6644,58201,-1185,700.0,-1.7659,5.990,0.0000,0,1,0
29.6644,58202,-1182,650.0,-1.7306,6.178,0.0000,0,1,0
29.6846,58203,-1179,650.0,-1.6969,6.349,0.0000,0,1,0
29.6846,58204,-1176,600.0,-1.6631,6.472,0.0000,0,1,0
29.6846,58205,-1173,600.0,-1.6248,6.764,0.0000,0,1,0
29.6846,58206,-1171,550.0,-1.5864,6.987,0.0000,0,1,0
29.7047,58207,-1168,550.0,-1.5695,6.677,0.0000,0,1,0
29.7047,58208,-1163,520.0,-1.5695,5.210,0.0000,0,1,0
29.7047,58209,-1160,520.0,-2.6525,-17.950,0.0000,0,1,0
29.7047,58210,-1158,520.0,-1.5665,-8.576,0.0000,0,1,0
29.7249,58211,-1156,480.0,-1.5665,-4.227,0.0000,0,1,0
29.7249,58212,-1154,450.0,-1.5665,-2.037,0.0000,0,1,0
29.7250,58213,-1151,450.0,-1.5251,27.169,0.0000,0,1,0
29.7250,58214,-1149,450.0,-1.4790,15.770,0.0000,0,1,0
29.7451,58215,-1147,450.0,-1.4345,11.183,0.0000,0,1,0
29.7451,58216,-1144,500.0,-1.3855,10.117,0.0000,0,1,0
29.7451,58217,-1142,450.0,-1.3379,9.737,0.0000,0,1,0
29.7451,58218,-1140,450.0,-1.2904,9.586,0.0000,0,1,0
29.7652,58219,-1138,450.0,-1.2382,9.701,0.0000,0,1,0
29.7652,58220,-1135,450.0,-1.1876,9.798,0.0000,0,1,0
29.7652,58221,-1133,450.0,-1.1370,9.923,0.0000,0,1,0
29.7652,58222,-1130,500.0,-1.0879,10.023,0.0000,0,1,0
29.7853,58223,-1128,500.0,-1.0296,10.227,0.0000,0,1,0
29.7854,58224,-1124,440.0,-0.9191,10.483,0.0000,0,1,0
29.7854,58225,-1122,440.0,-0.8624,10.733,0.0000,0,1,0
29.8055,58226,-1119,440.0,-0.8071,10.981,0.0000,0,1,0
29.8055,58227,-1117,440.0,-0.7473,11.135,0.0000,0,1,0
29.8055,58228,-1115,450.0,-0.6890,11.320,0.0000,0,1,0
29.8055,58229,-1113,450.0,-0.6307,11.451,0.0000,0,1,0
29.8256,58230,-1111,400.0,-0.5709,11.631,0.0000,0,1,0
29.8256,58231,-1109,400.0,-0.5157,11.606,0.0000,0,1,0
29.8256,58232,-1107,400.0,-0.4543,11.671,0.0000,0,1,0
29.8256,58233,-1105,400.0,-0.3960,11.703,0.0000,0,1,0
29.8458,58234,-1103,400.0,-0.3347,11.757,0.0000,0,1,0
29.8458,58235,-1101,400.0,-0.2733,11.938,0.0000,0,1,0
29.8458,58236,-1099,400.0,-0.2181,11.875,0.0000,0,1,0
29.8458,58237,-1097,400.0,-0.1537,11.997,0.0000,0,1,0
29.8659,58238,-1096,350.0,-0.0938,12.019,0.0000,0,1,0
29.8659,58239,-1094,350.0,-0.0340,11.992,0.0000,0,1,0
29.8659,58240,-1091,320.0,0.0887,12.132,0.0000,0,1,0
29.8860,58241,-1090,280.0,0.1439,12.018,0.0000,0,1,0
29.8860,58242,-1089,280.0,0.2037,11.961,0.0000,0,1,0
29.8860,58243,-1088,240.0,0.2651,11.963,0.0000,0,1,0
29.8861,58244,-1088,150.0,0.3234,11.849,-0.1125,0,1,0
29.9061,58245,-1088,100.0,0.3802,11.830,-0.2250,0,1,0
29.9061,58246,-1088,50.0,0.4415,11.859,-0.3375,0,1,0
29.9061,58247,-1086,100.0,0.4983,11.759,-0.4500,0,1,0
29.9061,58248,-1084,200.0,0.5596,11.785,-0.3375,0,1,0
29.9262,58249,-1080,400.0,0.6133,11.722,-0.2250,0,1,0
29.9262,58250,-1075,650.0,0.6716,11.613,-0.1125,0,1,0
29.9262,58251,-1070,800.0,0.7284,11.559,0.0000,0,1,0
29.9263,58252,-1067,850.0,0.7851,11.417,0.0000,0,1,0
29.9464,58253,-1063,850.0,0.8403,11.384,0.0000,0,1,0
29.9464,58254,-1060,750.0,0.8971,11.329,0.0000,0,1,0
29.9464,58255,-1058,600.0,0.9477,11.149,0.0000,0,1,0
29.9665,58256,-1053,560.0,1.0612,11.097,0.0000,0,1,0
29.9666,58257,-1051,480.0,1.1180,11.101,0.0000,0,1,0
29.9666,58258,-1049,440.0,1.1609,10.828,0.0000,0,1,0
29.9667,58259,-1047,440.0,1.2085,10.629,0.0000,0,1,0
29.9868,58260,-1046,350.0,1.2591,10.262,0.0000,0,1,0
29.9868,58261,-1045,300.0,1.3082,9.886,0.0000,0,1,0
29.9868,58262,-1045,200.0,1.3542,9.775,0.0000,0,1,0
29.9868,58263,-1045,100.0,1.4018,9.720,-0.1125,0,1,0
30.0069,58264,-1044,100.0,1.4447,9.500,-0.2250,0,1,0
30.0069,58265,-1044,50.0,1.4923,9.352,-0.3375,0,1,0
30.0069,58266,-1043,100.0,1.5383,9.278,-0.4500,0,1,0
30.0069,58267,-1040,250.0,1.5721,8.896,-0.3375,0,1,0
30.0270,58268,-1036,400.0,1.6135,8.666,-0.2250,0,1,0
30.0270,58269,-1032,600.0,1.6564,8.437,-0.1125,0,1,0
30.0271,58270,-1027,800.0,1.6963,8.168,0.0000,0,1,0
30.0271,58271,-1024,800.0,1.7347,8.149,0.0000,0,1,0
30.0472,58272,-1016,800.0,1.8068,7.940,0.0000,0,1,0
30.0472,58273,-1014,720.0,1.8436,7.713,0.0000,0,1,0
30.0472,58274,-1010,680.0,1.8742,7.415,0.0000,0,1,0
30.0673,58275,-1008,640.0,1.9080,7.174,0.0000,0,1,0
30.0673,58276,-1005,550.0,1.9402,6.924,0.0000,0,1,0
30.0673,58277,-1002,600.0,1.9724,6.683,0.0000,0,1,0
30.0673,58278,-999,550.0,2.0077,6.678,0.0000,0,1,0
30.0875,58279,-997,550.0,2.0307,6.407,0.0000,0,1,0
30.0875,58280,-994,550.0,2.0491,5.926,0.0000,0,1,0
30.0875,58281,-992,500.0,2.0890,5.878,0.0000,0,1,0
30.0875,58282,-990,450.0,2.1166,5.662,0.0000,0,1,0
30.1076,58283,-988,450.0,2.1412,5.592,0.0000,0,1,0
30.1076,58284,-986,400.0,2.1672,5.749,0.0000,0,1,0
30.1076,58285,-984,400.0,2.1918,5.444,0.0000,0,1,0
30.1076,58286,-982,400.0,2.2148,5.176,0.0000,0,1,0
30.1278,58287,-980,400.0,2.2378,5.004,0.0000,0,1,0
30.1278,58288,-977,360.0,2.2854,4.864,0.0000,0,1,0
30.1278,58289,-976,320.0,2.3022,4.641,0.0000,0,1,0
30.1479,58290,-974,320.0,2.3237,4.499,0.0000,0,1,0
30.1479,58291,-973,280.0,2.3452,4.397,0.0000,0,1,0
30.1480,58292,-972,250.0,2.3621,4.116,0.0000,0,1,0
30.1480,58293,-971,250.0,2.3774,3.937,0.0000,0,1,0
30.1682,58294,-970,200.0,2.3943,3.733,0.0000,0,1,0
30.1683,58295,-970,150.0,2.4081,3.439,0.0000,0,1,0
30.1683,58296,-969,150.0,2.4249,3.292,0.0000,0,1,0
30.1683,58297,-969,100.0,2.4403,3.218,-0.1125,0,1,0
30.1884,58298,-968,100.0,2.4526,3.066,-0.2250,0,1,0
30.1885,58299,-967,150.0,2.4802,3.336,-0.1125,0,1,0
30.1885,58300,-966,150.0,2.4802,3.048,0.0000,0,1,0
30.1885,58301,-964,250.0,2.4894,2.751,0.0000,0,1,0
30.2086,58302,-962,300.0,2.5047,2.680,0.0000,0,1,0
30.2086,58303,-960,350.0,2.5109,2.107,0.0000,0,1,0
30.2087,58304,-958,320.0,2.5323,2.096,0.0000,0,1,0
30.2288,58305,-957,280.0,2.5431,2.122,0.0000,0,1,0
30.2288,58306,-956,240.0,2.5400,1.767,0.0000,0,1,0
30.2288,58307,-955,200.0,2.5569,1.804,0.0000,0,1,0
30.2288,58308,-954,200.0,2.5661,1.746,0.0000,0,1,0
30.2489,58309,-953,200.0,2.5722,1.601,0.0000,0,1,0
30.2490,58310,-952,200.0,2.5768,1.721,0.0000,0,1,0
30.2490,58311,-951,200.0,2.5799,1.436,0.0000,0,1,0
30.2490,58312,-951,150.0,2.5814,1.101,0.0000,0,1,0
30.2691,58313,-951,100.0,2.5875,0.934,-0.1125,0,1,0
30.2691,58314,-951,50.0,2.5998,1.042,-0.2250,0,1,0
30.2691,58315,-951,0.0,2.5937,0.866,-0.3375,0,1,0
30.2691,58316,-949,100.0,2.5968,0.817,-0.4500,0,1,0
30.2893,58317,-947,200.0,2.5983,0.677,-0.3375,0,1,0
30.2893,58318,-943,400.0,2.5968,0.262,-0.2250,0,1,0
30.2893,58319,-938,650.0,2.5983,0.246,-0.1125,0,1,0
30.3094,58320,-928,840.0,2.5952,0.092,0.0000,0,1,0
30.3095,58321,-924,920.0,2.6014,0.107,0.0000,0,1,0
30.3095,58322,-919,960.0,2.5906,-0.069,0.0000,0,1,0
30.3095,58323,-915,920.0,2.5829,-0.341,0.0000,0,1,0
30.3296,58324,-911,850.0,2.5799,-0.554,0.0000,0,1,0
30.3296,58325,-907,850.0,2.5799,-0.814,0.0000,0,1,0
30.3296,58326,-903,800.0,2.5707,-0.906,0.0000,0,1,0
30.3296,58327,-900,750.0,2.5630,-0.951,0.0000,0,1,0
30.3498,58328,-896,750.0,2.5569,-1.051,0.0000,0,1,0
30.3498,58329,-892,750.0,2.5461,-1.369,0.0000,0,1,0
30.3498,58330,-888,750.0,2.5385,-1.490,0.0000,0,1,0
30.3498,58331,-885,750.0,2.5185,-1.857,0.0000,0,1,0
30.3498,58332,-882,700.0,2.5201,-1.849,0.0000,0,1,0
30.3699,58333,-878,700.0,2.5124,-1.768,0.0000,0,1,0
30.3699,58334,-874,700.0,2.5016,-1.804,0.0000,0,1,0
30.3699,58335,-871,700.0,2.5032,-1.286,0.0000,0,1,0
30.3900,58336,-865,680.0,2.4526,-1.993,0.0000,0,1,0
30.3900,58337,-862,640.0,2.4541,-2.162,0.0000,0,1,0
30.3900,58338,-859,600.0,2.4418,-2.278,0.0000,0,1,0
30.3900,58339,-856,600.0,2.4265,-2.673,0.0000,0,1,0
30.4101,58340,-854,550.0,2.4111,-2.372,0.0000,0,1,0
30.4102,58341,-852,500.0,2.3958,-2.643,0.0000,0,1,0
30.4102,58342,-849,500.0,2.3789,-2.894,0.0000,0,1,0
30.4102,58343,-847,450.0,2.3636,-3.019,0.0000,0,1,0
30.4303,58344,-846,400.0,2.3482,-3.082,0.0000,0,1,0
30.4303,58345,-844,400.0,2.3283,-3.228,0.0000,0,1,0
30.4303,58346,-842,350.0,2.3068,-3.417,0.0000,0,1,0
30.4303,58347,-841,300.0,2.2869,-3.626,0.0000,0,1,0
30.4505,58348,-839,350.0,2.2669,-3.845,0.0000,0,1,0
30.4505,58349,-838,300.0,2.2455,-3.994,0.0000,0,1,0
30.4505,58350,-837,250.0,2.2255,-4.029,0.0000,0,1,0
30.4505,58351,-836,250.0,2.2010,-4.162,0.0000,0,1,0
30.4707,58352,-834,200.0,2.1519,-4.382,0.0000,0,1,0
30.4707,58353,-833,200.0,2.1228,-4.645,0.0000,0,1,0
30.4707,58354,-832,200.0,2.1028,-4.777,0.0000,0,1,0
30.4908,58355,-831,200.0,2.0737,-4.935,0.0000,0,1,0
30.4908,58356,-830,200.0,2.0491,-5.037,0.0000,0,1,0
30.4908,58357,-830,150.0,2.0200,-5.088,0.0000,0,1,0
30.4908,58358,-830,100.0,1.9893,-5.382,-0.1125,0,1,0
30.5109,58359,-830,50.0,1.9617,-5.490,-0.2250,0,1,0
30.5110,58360,-830,0.0,1.9264,-5.813,-0.3375,0,1,0
30.5110,58361,-829,50.0,1.9065,-5.744,-0.4500,0,1,0
30.5110,58362,-827,150.0,1.8620,-6.055,-0.3375,0,1,0
30.5311,58363,-824,300.0,1.8298,-6.326,-0.2250,0,1,0
30.5311,58364,-819,550.0,1.7914,-6.538,-0.1125,0,1,0
30.5311,58365,-815,700.0,1.7592,-6.950,0.0000,0,1,0
30.5311,58366,-811,800.0,1.7162,-7.118,0.0000,0,1,0
30.5512,58367,-808,800.0,1.6963,-6.896,0.0000,0,1,0
30.5513,58368,-802,680.0,1.6027,-7.221,0.0000,0,1,0
30.5513,58369,-800,600.0,1.5582,-7.630,0.0000,0,1,0
30.5714,58370,-797,560.0,1.5153,-7.834,0.0000,0,1,0
30.5714,58371,-794,560.0,1.4739,-8.365,0.0000,0,1,0
30.5714,58372,-792,500.0,1.4325,-8.440,0.0000,0,1,0
30.5714,58373,-790,500.0,1.3864,-8.515,0.0000,0,1,0
30.5915,58374,-788,450.0,1.3404,-8.629,0.0000,0,1,0
30.5915,58375,-787,350.0,1.2944,-8.802,0.0000,0,1,0
30.5915,58376,-786,300.0,1.2438,-9.118,0.0000,0,1,0
30.5915,58377,-785,250.0,1.1978,-9.276,0.0000,0,1,0
30.6116,58378,-785,150.0,1.1502,-9.393,0.0000,0,1,0
30.6117,58379,-785,100.0,1.0981,-9.605,-0.1125,0,1,0
30.6117,58380,-786,0.0,1.0398,-9.903,-0.2250,0,1,0
30.6117,58381,-785,0.0,0.9937,-10.052,-0.3375,0,1,0
30.6318,58382,-784,50.0,0.9324,-10.472,-0.4500,0,1,0
30.6318,58383,-783,100.0,0.8879,-10.490,-0.5625,0,1,0
30.6318,58384,-774,480.0,0.7759,-10.522,-0.4500,0,1,0
30.6519,58385,-768,680.0,0.7299,-10.538,-0.3375,0,1,0
30.6519,58386,-762,880.0,0.6701,-10.515,-0.2250,0,1,0
30.6519,58387,-756,1080.0,0.6149,-10.719,-0.1125,0,1,0
30.6519,58388,-749,1250.0,0.5596,-10.767,0.0000,0,1,0
30.6720,58389,-744,1200.0,0.5029,-11.059,0.0000,0,1,0
30.6720,58390,-738,1200.0,0.4476,-11.090,0.0000,0,1,0
30.6721,58391,-733,1150.0,0.3924,-11.106,0.0000,0,1,0
30.6721,58392,-728,1050.0,0.3372,-11.114,0.0000,0,1,0
30.6922,58393,-723,1050.0,0.2804,-11.117,0.0000,0,1,0
30.6922,58394,-718,1000.0,0.2237,-11.158,0.0000,0,1,0
30.6922,58395,-713,1000.0,0.1654,-11.255,0.0000,0,1,0
30.6922,58396,-709,950.0,0.1071,-11.380,0.0000,0,1,0
30.7123,58397,-704,950.0,0.0442,-11.596,0.0000,0,1,0
30.7124,58398,-701,850.0,-0.0110,-11.665,0.0000,0,1,0
30.7124,58399,-697,800.0,-0.0678,-11.662,0.0000,0,1,0
30.7325,58400,-690,760.0,-0.1936,-11.844,0.0000,0,1,0
30.7326,58401,-686,720.0,-0.2442,-11.690,0.0000,0,1,0
30.7326,58402,-683,720.0,-0.3009,-11.643,0.0000,0,1,0
30.7326,58403,-680,680.0,-0.3592,-11.651,0.0000,0,1,0
30.7527,58404,-676,700.0,-0.4145,-11.348,0.0000,0,1,0
30.7528,58405,-673,650.0,-0.4727,-11.388,0.0000,0,1,0
30.7528,58406,-670,650.0,-0.5326,-11.485,0.0000,0,1,0
30.7528,58407,-666,700.0,-0.5878,-11.456,0.0000,0,1,0
30.7729,58408,-663,650.0,-0.6476,-11.557,0.0000,0,1,0
30.7729,58409,-660,650.0,-0.6982,-11.416,0.0000,0,1,0
30.7729,58410,-657,650.0,-0.7550,-11.269,0.0000,0,1,0
30.7729,58411,-654,600.0,-0.8102,-11.195,0.0000,0,1,0
30.7930,58412,-652,550.0,-0.8639,-11.005,0.0000,0,1,0
30.7931,58413,-649,550.0,-0.9176,-10.986,0.0000,0,1,0
30.7931,58414,-646,550.0,-0.9713,-10.900,0.0000,0,1,0
30.7931,58415,-643,550.0,-1.0188,-10.666,0.0000,0,1,0
30.8132,58416,-637,600.0,-1.1201,-10.456,0.0000,0,1,0
30.8132,58417,-634,600.0,-1.1676,-10.229,0.0000,0,1,0
30.8132,58418,-632,560.0,-1.2167,-10.023,0.0000,0,1,0
30.8334,58419,-629,560.0,-1.2627,-9.890,0.0000,0,1,0
30.8334,58420,-626,550.0,-1.3088,-9.662,0.0000,0,1,0
30.8334,58421,-623,550.0,-1.3517,-9.433,0.0000,0,1,0
30.8334,58422,-620,600.0,-1.3993,-9.280,0.0000,0,1,0
30.8535,58423,-617,600.0,-1.4407,-9.089,0.0000,0,1,0
30.8535,58424,-614,600.0,-1.4836,-8.916,0.0000,0,1,0
30.8535,58425,-612,550.0,-1.5235,-8.753,0.0000,0,1,0
30.8535,58426,-609,550.0,-1.5634,-8.480,0.0000,0,1,0
30.8736,58427,-606,550.0,-1.5665,-7.385,0.1125,0,1,0
30.8736,58428,-604,500.0,-1.5665,-5.763,0.2250,0,1,0
30.8736,58429,-603,450.0,-1.5665,-3.955,0.3375,0,1,0
30.8737,58430,-602,350.0,-0.6906,19.843,0.2250,0,1,0
30.8938,58431,-604,100.0,-1.5695,9.845,0.1125,0,1,0
30.8938,58432,-607,-120.0,-1.5695,4.861,0.2250,0,1,0
30.8938,58433,-608,-200.0,-1.5818,2.124,0.3375,0,1,0
30.9139,58434,-611,-360.0,-1.6140,-17.407,0.2250,0,1,0
30.9139,58435,-615,-440.0,-1.6462,-10.238,0.1125,0,1,0
30.9139,58436,-619,-600.0,-1.6723,-7.688,0.0000,0,1,0
30.9139,58437,-623,-750.0,-1.7045,-6.912,0.0000,0,1,0
30.9340,58438,-626,-750.0,-1.7306,-6.371,0.1125,0,1,0
30.9340,58439,-630,-750.0,-1.7567,-5.946,0.2250,0,1,0
30.9340,58440,-633,-700.0,-1.7828,-5.734,0.3375,0,1,0
30.9340,58441,-637,-700.0,-1.8058,-5.398,0.4500,0,1,0
30.9541,58442,-643,-850.0,-1.8303,-5.192,0.5625,0,1,0
30.9542,58443,-650,-1000.0,-1.8533,-5.012,0.6750,0,1,0
30.9542,58444,-658,-1250.0,-1.8733,-4.769,0.7875,0,1,0
30.9542,58445,-668,-1550.0,-1.8932,-4.570,0.9000,0,1,0
30.9743,58446,-680,-1850.0,-1.9147,-4.394,0.9585,0,1,0
30.9743,58447,-693,-2150.0,-1.9316,-4.153,0.9325,0,1,0
30.9743,58448,-726,-2720.0,-1.9653,-3.917,0.8633,0,1,0
30.9944,58449,-744,-3040.0,-1.9776,-3.646,0.7625,0,1,0
30.9944,58450,-764,-3360.0,-1.9929,-3.388,0.6779,0,1,0
30.9945,58451,-784,-3640.0,-2.0021,-3.105,0.5894,0,1,0
30.9945,58452,-805,-3950.0,-2.0129,-2.741,0.4864,0,1,0
31.0146,58453,-826,-4100.0,-2.0205,-2.444,0.4048,0,1,0
31.0146,58454,-847,-4150.0,-2.0297,-2.143,0.3233,0,1,0
31.0146,58455,-867,-4150.0,-2.0343,-1.877,0.2563,0,1,0
31.0146,58456,-888,-4150.0,-2.0481,-1.820,0.2453,0,1,0
31.0347,58457,-907,-4050.0,-2.0543,-1.754,0.2207,0,1,0
31.0347,58458,-926,-3950.0,-2.0604,-1.644,0.1877,0,1,0
31.0347,58459,-945,-3900.0,-2.0650,-1.589,0.1717,0,1,0
31.0347,58460,-963,-3750.0,-2.0696,-1.331,0.1098,0,1,0
31.0548,58461,-980,-3650.0,-2.0758,-1.203,0.0799,0,1,0
31.0548,58462,-997,-3550.0,-2.0804,-1.100,0.0559,0,1,0
31.0549,58463,-1013,-3400.0,-2.0850,-1.048,0.0346,0,1,0
31.0750,58464,-1043,-3200.0,-2.0911,-0.954,0.0036,0,1,0
31.0750,58465,-1055,-3000.0,-2.0942,-0.845,-0.0284,0,1,0
31.0750,58466,-1066,-2760.0,-2.0957,-0.729,-0.0642,0,1,0
31.0750,58467,-1077,-2560.0,-2.0957,-0.579,-0.0971,0,1,0
31.0750,58468,-1087,-2200.0,-2.0988,-0.481,-0.1403,0,1,0
31.0951,58469,-1095,-2000.0,-2.0988,-0.356,-0.1676,0,1,0
31.0951,58470,-1102,-1800.0,-2.1003,-0.293,-0.1906,0,1,0
31.0951,58471,-1107,-1500.0,-2.0988,-0.223,-0.2246,0,1,0
31.0951,58472,-1112,-1250.0,-2.0957,-0.035,-0.2547,0,1,0
31.1152,58473,-1114,-950.0,-2.0942,0.098,-0.2860,0,1,0
31.1153,58474,-1115,-650.0,-2.0942,0.202,-0.3155,0,1,0
31.1153,58475,-1116,-450.0,-2.0911,0.293,-0.3346,0,1,0
31.1153,58476,-1115,-150.0,-2.0865,0.377,-0.3639,0,1,0
31.1354,58477,-1113,50.0,-2.0834,0.457,-0.3816,0,1,0
31.1354,58478,-1110,250.0,-2.0804,0.574,-0.3961,0,1,0
31.1354,58479,-1106,500.0,-2.0758,0.670,-0.4161,0,1,0
31.1555,58480,-1094,840.0,-2.0681,0.703,-0.4510,0,1,0
31.1555,58481,-1088,1000.0,-2.0619,0.781,-0.4623,0,1,0
31.1555,58482,-1080,1200.0,-2.0558,0.881,-0.4746,0,1,0
31.1555,58483,-1071,1400.0,-2.0466,1.024,-0.3621,0,1,0
31.1757,58484,-1062,1600.0,-2.0420,1.164,-0.2496,0,1,0
31.1757,58485,-1052,1800.0,-2.0343,1.272,-0.1371,0,1,0
31.1757,58486,-1042,1900.0,-2.0267,1.365,-0.0246,0,1,0
31.1757,58487,-1032,1950.0,-2.0175,1.411,0.0879,0,1,0
31.1958,58488,-1024,1900.0,-2.0067,1.588,0.2004,0,1,0
31.1958,58489,-1016,1800.0,-1.9975,1.714,0.3129,0,1,0
31.1958,58490,-1010,1600.0,-1.9852,1.893,0.4254,0,1,0
31.1958,58491,-1006,1300.0,-1.9699,2.135,0.5332,0,1,0
31.2159,58492,-1003,1050.0,-1.9530,2.410,0.6457,0,1,0
31.2160,58493,-1004,600.0,-1.9423,2.585,0.7582,0,1,0
31.2160,58494,-1006,200.0,-1.9208,2.903,0.8707,0,1,0
31.2160,58495,-1011,-250.0,-1.9009,3.177,0.9585,0,1,0
31.2361,58496,-1028,-1000.0,-1.8595,3.460,0.9585,0,1,0
31.2361,58497,-1038,-1360.0,-1.8365,3.847,0.9585,0,1,0
31.2362,58498,-1052,-1840.0,-1.8119,4.102,0.9585,0,1,0
31.2563,58499,-1066,-2200.0,-1.7874,4.321,0.9585,0,1,0
31.2563,58500,-1083,-2750.0,-1.7613,4.615,0.9585,0,1,0
31.2563,58501,-1102,-3200.0,-1.7337,4.877,0.9585,0,1,0
31.2563,58502,-1121,-3450.0,-1.7076,5.046,0.9585,0,1,0
31.2764,58503,-1142,-3800.0,-1.6754,5.323,0.9585,0,1,0
31.2765,58504,-1165,-4100.0,-1.6447,5.576,0.9585,0,1,0
31.2765,58505,-1188,-4300.0,-1.6110,5.856,0.9585,0,1,0
31.2765,58506,-1213,-4600.0,-1.5772,6.188,0.9585,0,1,0
31.2966,58507,-1239,-4850.0,-1.5695,5.740,0.9585,0,1,0
31.2966,58508,-1266,-5050.0,-1.5695,4.749,0.9585,0,1,0
31.2966,58509,-1293,-5250.0,-1.5695,3.410,0.9585,0,1,0
31.2966,58510,-1321,-5400.0,-2.4209,-19.387,0.8460,0,1,0
31.3167,58511,-1350,-5550.0,-1.5665,-9.617,0.7335,0,1,0
31.3167,58512,-1411,-5800.0,-1.5665,-4.747,0.6210,0,1,0
31.3167,58513,-1438,-5800.0,-1.5450,-1.883,0.5085,0,1,0
31.3368,58514,-1468,-5880.0,-1.5051,17.374,0.3960,0,1,0
31.3368,58515,-1496,-5840.0,-1.4606,10.804,0.2835,0,1,0
31.3368,58516,-1524,-5650.0,-1.4192,9.084,0.1710,0,1,0
31.3368,58517,-1550,-5600.0,-1.3732,8.837,0.0585,0,1,0
31.3570,58518,-1576,-5400.0,-1.3287,8.829,-0.0540,0,1,0
31.3570,58519,-1599,-5150.0,-1.2811,8.901,-0.1665,0,1,0
31.3570,58520,-1621,-4850.0,-1.2351,9.053,-0.2790,0,1,0
31.3570,58521,-1640,-4500.0,-1.1814,9.320,-0.3915,0,1,0
31.3771,58522,-1657,-4050.0,-1.1324,9.569,-0.5040,0,1,0
31.3772,58523,-1671,-3600.0,-1.0802,9.808,-0.6165,0,1,0
31.3772,58524,-1683,-3100.0,-1.0265,10.120,-0.7290,0,1,0
31.3772,58525,-1692,-2600.0,-0.9744,10.237,-0.8415,0,1,0
31.3973,58526,-1697,-2000.0,-0.9176,10.487,-0.9540,0,1,0
31.3973,58527,-1700,-1450.0,-0.8409,11.226,-0.9585,0,1,0
31.3974,58528,-1696,-520.0,-0.7335,11.473,-0.9585,0,1,0
31.4175,58529,-1690,80.0,-0.6737,11.750,-0.8460,0,1,0
31.4175,58530,-1682,600.0,-0.6108,12.011,-0.7335,0,1,0
31.4175,58531,-1672,1120.0,-0.5464,11.896,-0.6210,0,1,0
31.4175,58532,-1660,1800.0,-0.4850,12.161,-0.5085,0,1,0
31.4377,58533,-1648,2100.0,-0.4129,12.600,-0.3960,0,1,0
31.4378,58534,-1634,2400.0,-0.3454,12.934,-0.2835,0,1,0
31.4378,58535,-1621,2550.0,-0.2795,13.140,-0.1710,0,1,0
31.4378,58536,-1607,2650.0,-0.2104,13.435,-0.0585,0,1,0
31.4579,58537,-1594,2700.0,-0.1445,13.428,0.0000,0,1,0
31.4579,58538,-1582,2600.0,-0.0908,13.080,0.0000,0,1,0
