host_s,frame,x_ticks,x_vel_ticks_s,theta_rad,theta_vel_rad_s,u,captured,running,rail_blocked
77.3499,15631,626,700.0,-9.2937,0.175,-0.5787,1,1,0
77.3499,15632,636,1000.0,-9.2937,0.088,-0.5291,1,1,0
77.3499,15633,643,1227.3,-9.2983,-0.096,-0.4291,1,1,0
77.3701,15634,652,1409.1,-9.3013,-0.292,-0.3291,1,1,0
77.3701,15635,662,1636.4,-9.3059,-0.425,-0.2291,1,1,0
77.3701,15636,672,1800.0,-9.3121,-0.673,-0.1291,1,1,0
77.3701,15637,682,1950.0,-9.3136,-0.720,-0.0291,1,1,0
77.3902,15638,691,1950.0,-9.3197,-0.820,0.0709,1,1,0
77.3902,15639,699,1850.0,-9.3259,-0.909,0.1709,1,1,0
77.3902,15640,707,1750.0,-9.3289,-0.876,0.2709,1,1,0
77.3902,15641,713,1550.0,-9.3351,-0.975,0.3709,1,1,0
77.4104,15642,717,1300.0,-9.3351,-0.871,0.4709,1,1,0
77.4104,15643,720,1050.0,-9.3335,-0.627,0.5709,1,1,0
77.4104,15644,721,700.0,-9.3335,-0.429,0.5704,1,1,0
77.4104,15645,719,300.0,-9.3381,-0.291,0.5737,1,1,0
77.4104,15646,716,-50.0,-9.3320,-0.069,0.4737,1,1,0
77.4305,15647,711,-450.0,-9.3351,-0.073,0.5349,1,1,0
77.4305,15648,701,-909.1,-9.3213,0.243,0.4349,1,1,0
77.4305,15649,694,-1136.4,-9.3197,0.540,0.3349,1,1,0
77.4506,15650,685,-1409.1,-9.3167,0.618,0.2349,1,1,0
77.4507,15651,676,-1590.9,-9.3090,0.902,0.1349,1,1,0
77.4507,15652,667,-1700.0,-9.3059,0.834,0.0349,1,1,0
77.4507,15653,658,-1800.0,-9.3013,0.877,-0.0651,1,1,0
77.4708,15654,650,-1750.0,-9.2983,0.899,-0.1651,1,1,0
77.4708,15655,643,-1650.0,-9.2937,0.833,-0.2651,1,1,0
77.4708,15656,637,-1500.0,-9.2906,0.800,-0.3651,1,1,0
77.4708,15657,633,-1250.0,-9.2875,0.745,-0.4651,1,1,0
77.4909,15658,631,-950.0,-9.2860,0.679,-0.5651,1,1,0
77.4909,15659,630,-650.0,-9.2875,0.493,-0.5147,1,1,0
77.4909,15660,632,-250.0,-9.2875,0.323,-0.4365,1,1,0
77.4909,15661,635,100.0,-9.2783,0.392,-0.5365,1,1,0
77.5111,15662,640,450.0,-9.2906,0.081,-0.4365,1,1,0
77.5111,15663,646,800.0,-9.2937,-0.113,-0.3365,1,1,0
77.5111,15664,656,1090.9,-9.2937,-0.196,-0.2365,1,1,0
77.5111,15665,664,1318.2,-9.3013,-0.621,-0.1365,1,1,0
77.5312,15666,671,1409.1,-9.3029,-0.589,-0.0365,1,1,0
77.5313,15667,678,1454.5,-9.3044,-0.539,0.0635,1,1,0
77.5313,15668,685,1450.0,-9.3121,-0.729,0.1635,1,1,0
77.5313,15669,691,1350.0,-9.3121,-0.633,0.2635,1,1,0
77.5514,15670,695,1200.0,-9.3167,-0.662,0.3635,1,1,0
77.5514,15671,698,1000.0,-9.3197,-0.714,0.4635,1,1,0
77.5514,15672,698,650.0,-9.3305,-0.817,0.5635,1,1,0
77.5514,15673,698,350.0,-9.3213,-0.639,0.6635,1,1,0
77.5715,15674,696,50.0,-9.3197,-0.396,0.6551,1,1,0
77.5716,15675,691,-350.0,-9.3182,-0.160,0.5551,1,1,0
77.5716,15676,685,-650.0,-9.3105,0.419,0.4551,1,1,0
77.5716,15677,678,-1000.0,-9.3121,0.439,0.3551,1,1,0
77.5917,15678,670,-1300.0,-9.2952,0.833,0.2551,1,1,0
77.5918,15679,662,-1450.0,-9.3044,0.762,0.1551,1,1,0
77.5918,15680,649,-1636.4,-9.2998,0.625,0.0551,1,1,0
77.5918,15681,641,-1681.8,-9.2952,0.696,-0.0449,1,1,0
77.6121,15682,634,-1636.4,-9.2891,0.487,-0.1372,1,1,0
77.6122,15683,627,-1590.9,-9.2860,0.662,-0.2372,1,1,0
77.6122,15684,621,-1400.0,-9.2829,0.753,-0.3372,1,1,0
77.6122,15685,617,-1200.0,-9.2783,0.798,-0.4372,1,1,0
77.6323,15686,614,-1000.0,-9.2783,0.668,-0.5372,1,1,0
77.6323,15687,614,-650.0,-9.2783,0.526,-0.6301,1,1,0
77.6323,15688,615,-300.0,-9.2737,0.493,-0.7301,1,1,0
77.6323,15689,619,100.0,-9.2783,0.246,-0.6301,1,1,0
77.6524,15690,624,500.0,-9.2906,-0.184,-0.5301,1,1,0
77.6524,15691,631,850.0,-9.2799,-0.130,-0.4301,1,1,0
77.6524,15692,639,1200.0,-9.2952,-0.602,-0.3301,1,1,0
77.6524,15693,647,1400.0,-9.2921,-0.646,-0.2301,1,1,0
77.6726,15694,656,1600.0,-9.3059,-0.707,-0.1301,1,1,0
77.6726,15695,665,1700.0,-9.3013,-0.890,-0.0301,1,1,0
77.6726,15696,677,1727.3,-9.3090,-0.759,0.0699,1,1,0
77.6927,15697,684,1681.8,-9.3105,-0.798,0.1699,1,1,0
77.6927,15698,690,1545.5,-9.3167,-0.643,0.2699,1,1,0
77.6927,15699,695,1363.6,-9.3197,-0.740,0.3699,1,1,0
77.6927,15700,698,1050.0,-9.3213,-0.677,0.4699,1,1,0
77.7128,15701,700,800.0,-9.3213,-0.607,0.5699,1,1,0
77.7128,15702,701,550.0,-9.3197,-0.380,0.4699,1,1,0
77.7128,15703,699,200.0,-9.3213,-0.228,0.3913,1,1,0
77.7128,15704,696,-100.0,-9.3197,-0.076,0.2913,1,1,0
77.7330,15705,692,-400.0,-9.3167,0.077,0.1913,1,1,0
77.7330,15706,687,-700.0,-9.3151,0.154,0.1662,1,1,0
77.7330,15707,682,-850.0,-9.3105,0.345,0.0662,1,1,0
77.7330,15708,678,-900.0,-9.3105,0.403,-0.0338,1,1,0
77.7531,15709,673,-950.0,-9.3059,0.470,-0.1338,1,1,0
77.7532,15710,669,-900.0,-9.3029,0.542,-0.2338,1,1,0
77.7532,15711,666,-800.0,-9.3029,0.463,-0.3022,1,1,0
77.7532,15712,664,-636.4,-9.2998,0.475,-0.4022,1,1,0
77.7733,15713,664,-409.1,-9.2998,0.377,-0.3567,1,1,0
77.7733,15714,666,-136.4,-9.2998,0.258,-0.2996,1,1,0
77.7733,15715,669,136.4,-9.2967,0.269,-0.3996,1,1,0
77.7733,15716,672,400.0,-9.3013,0.096,-0.2996,1,1,0
77.7934,15717,677,650.0,-9.3121,-0.259,-0.1996,1,1,0
77.7934,15718,682,800.0,-9.3075,-0.321,-0.0996,1,1,0
77.7934,15719,687,900.0,-9.3075,-0.429,0.0004,1,1,0
77.7934,15720,692,1000.0,-9.3151,-0.560,0.1004,1,1,0
77.8136,15721,696,950.0,-9.3197,-0.472,0.2004,1,1,0
77.8136,15722,700,900.0,-9.3197,-0.543,0.3004,1,1,0
77.8136,15723,703,800.0,-9.3228,-0.655,0.4004,1,1,0
77.8136,15724,704,600.0,-9.3259,-0.596,0.5004,1,1,0
77.8337,15725,702,300.0,-9.3320,-0.605,0.6004,1,1,0
77.8337,15726,700,0.0,-9.3274,-0.494,0.7004,1,1,0
77.8337,15727,696,-350.0,-9.3259,-0.324,0.7569,1,1,0
77.8337,15728,687,-772.7,-9.3228,-0.092,0.6569,1,1,0
77.8539,15729,679,-1045.5,-9.3197,0.233,0.5569,1,1,0
77.8539,15730,669,-1409.1,-9.3059,0.604,0.4569,1,1,0
77.8539,15731,658,-1727.3,-9.3075,0.721,0.3569,1,1,0
77.8539,15732,647,-2000.0,-9.3044,0.820,0.2569,1,1,0
77.8740,15733,635,-2200.0,-9.3013,0.870,0.1569,1,1,0
77.8740,15734,624,-2250.0,-9.2952,0.704,0.0569,1,1,0
77.8741,15735,613,-2250.0,-9.2906,0.774,-0.0431,1,1,0
77.8741,15736,603,-2200.0,-9.2891,0.770,-0.1431,1,1,0
77.8942,15737,594,-2050.0,-9.2814,0.884,-0.2431,1,1,0
77.8942,15738,586,-1900.0,-9.2737,0.979,-0.3431,1,1,0
77.8942,15739,580,-1650.0,-9.2752,0.873,-0.4431,1,1,0
77.8942,15740,576,-1350.0,-9.2752,0.782,-0.5431,1,1,0
77.9143,15741,573,-1050.0,-9.2737,0.583,-0.5853,1,1,0
77.9144,15742,573,-650.0,-9.2737,0.291,-0.4853,1,1,0
77.9144,15743,574,-300.0,-9.2768,0.107,-0.3853,1,1,0
77.9345,15744,579,136.4,-9.2829,-0.121,-0.2853,1,1,0
77.9345,15745,584,500.0,-9.2799,-0.200,-0.1853,1,1,0
77.9345,15746,589,727.3,-9.2814,-0.274,-0.0853,1,1,0
77.9345,15747,594,909.1,-9.2875,-0.381,0.0147,1,1,0
77.9345,15748,598,950.0,-9.2891,-0.344,0.0321,1,1,0
77.9546,15749,603,950.0,-9.2952,-0.555,0.1321,1,1,0
77.9547,15750,606,850.0,-9.2952,-0.623,0.2321,1,1,0
77.9547,15751,609,750.0,-9.2998,-0.618,0.3321,1,1,0
77.9547,15752,610,600.0,-9.2967,-0.501,0.4273,1,1,0
77.9748,15753,610,350.0,-9.3013,-0.404,0.4290,1,1,0
77.9748,15754,608,100.0,-9.3013,-0.355,0.4565,1,1,0
77.9748,15755,605,-200.0,-9.2998,-0.178,0.3565,1,1,0
77.9748,15756,601,-450.0,-9.2998,-0.166,0.3952,1,1,0
77.9950,15757,596,-700.0,-9.2952,0.071,0.2952,1,1,0
77.9951,15758,590,-900.0,-9.2952,0.189,0.1952,1,1,0
77.9951,15759,583,-1100.0,-9.2921,0.286,0.0952,1,1,0
78.0152,15760,574,-1227.3,-9.2845,0.492,-0.0048,1,1,0
78.0152,15761,569,-1227.3,-9.2875,0.420,-0.1048,1,1,0
78.0152,15762,563,-1227.3,-9.2845,0.454,-0.2048,1,1,0
78.0153,15763,559,-1090.9,-9.2783,0.541,-0.3048,1,1,0
78.0354,15764,556,-900.0,-9.2768,0.462,-0.4048,1,1,0
78.0354,15765,554,-750.0,-9.2752,0.538,-0.5048,1,1,0
78.0354,15766,554,-450.0,-9.2768,0.461,-0.6048,1,1,0
78.0354,15767,557,-100.0,-9.2768,0.269,-0.5048,1,1,0
78.0556,15768,560,200.0,-9.2829,-0.019,-0.4048,1,1,0
78.0556,15769,566,600.0,-9.2783,-0.086,-0.3048,1,1,0
78.0556,15770,571,850.0,-9.2829,-0.197,-0.2048,1,1,0
78.0556,15771,578,1050.0,-9.2860,-0.328,-0.1048,1,1,0
78.0757,15772,584,1200.0,-9.2875,-0.279,-0.1525,1,1,0
78.0757,15773,590,1200.0,-9.2921,-0.485,-0.0525,1,1,0
78.0757,15774,596,1250.0,-9.2967,-0.588,0.0475,1,1,0
78.0757,15775,602,1200.0,-9.3059,-0.792,0.1475,1,1,0
78.0959,15776,608,1090.9,-9.3029,-0.745,0.2475,1,1,0
78.0959,15777,612,1000.0,-9.3197,-1.000,0.3475,1,1,0
78.0959,15778,614,818.2,-9.3090,-0.779,0.4475,1,1,0
78.0959,15779,614,545.5,-9.3044,-0.355,0.3475,1,1,0
78.1160,15780,613,250.0,-9.3105,-0.369,0.4475,1,1,0
78.1161,15781,611,-50.0,-9.3059,0.161,0.3475,1,1,0
78.1161,15782,608,-300.0,-9.3075,0.119,0.2475,1,1,0
78.1161,15783,603,-550.0,-9.3059,0.021,0.2366,1,1,0
78.1362,15784,598,-750.0,-9.3029,0.202,0.1366,1,1,0
78.1362,15785,594,-850.0,-9.2875,0.561,0.0366,1,1,0
78.1362,15786,589,-950.0,-9.2983,0.511,-0.0634,1,1,0
78.1362,15787,584,-950.0,-9.3044,0.294,0.0153,1,1,0
78.1563,15788,581,-850.0,-9.2921,0.415,-0.0847,1,1,0
78.1563,15789,577,-850.0,-9.2937,0.054,0.0153,1,1,0
78.1563,15790,574,-750.0,-9.2875,0.296,-0.0847,1,1,0
78.1563,15791,572,-600.0,-9.2860,0.608,-0.1847,1,1,0
78.1764,15792,569,-545.5,-9.2875,0.409,-0.2847,1,1,0
78.1765,15793,568,-409.1,-9.2875,0.344,-0.3847,1,1,0
78.1765,15794,569,-227.3,-9.2875,0.172,-0.2847,1,1,0
78.1765,15795,570,-90.9,-9.2860,0.086,-0.1847,1,1,0
78.1966,15796,573,200.0,-9.2891,0.005,-0.1471,1,1,0
78.1966,15797,576,400.0,-9.2676,0.501,-0.2471,1,1,0
78.1966,15798,579,500.0,-9.2937,0.097,-0.3412,1,1,0
78.1966,15799,583,650.0,-9.2998,-0.297,-0.2412,1,1,0
78.2167,15800,588,750.0,-9.2983,-0.378,-0.1412,1,1,0
78.2167,15801,593,850.0,-9.2983,-0.956,-0.0412,1,1,0
78.2167,15802,598,950.0,-9.3029,-0.708,0.0588,1,1,0
78.2167,15803,603,1000.0,-9.2937,-0.201,-0.0412,1,1,0
78.2369,15804,607,950.0,-9.3090,-0.369,0.0588,1,1,0
78.2369,15805,611,900.0,-9.3090,-0.453,0.1588,1,1,0
78.2369,15806,614,800.0,-9.3121,-0.457,0.2588,1,1,0
78.2369,15807,616,650.0,-9.3121,-0.688,0.3588,1,1,0
78.2570,15808,616,409.1,-9.3090,-0.344,0.3918,1,1,0
78.2570,15809,615,181.8,-9.3136,-0.277,0.4245,1,1,0
78.2570,15810,612,-90.9,-9.3151,-0.208,0.4470,1,1,0
78.2771,15811,609,-318.2,-9.3105,-0.069,0.3470,1,1,0
78.2772,15812,604,-600.0,-9.3136,-0.150,0.4470,1,1,0
78.2772,15813,598,-850.0,-9.3075,0.079,0.3470,1,1,0
78.2772,15814,591,-1050.0,-9.3044,0.308,0.2470,1,1,0
78.2973,15815,584,-1250.0,-9.3029,0.346,0.1470,1,1,0
78.2973,15816,577,-1350.0,-9.2998,0.518,0.0470,1,1,0
78.2973,15817,570,-1400.0,-9.2967,0.527,-0.0530,1,1,0
78.2973,15818,563,-1400.0,-9.2829,0.801,-0.1530,1,1,0
78.3174,15819,558,-1300.0,-9.2921,0.669,-0.2530,1,1,0
78.3174,15820,553,-1200.0,-9.2921,0.526,-0.2941,1,1,0
78.3174,15821,550,-1000.0,-9.2891,0.455,-0.2976,1,1,0
78.3174,15822,549,-700.0,-9.2860,0.151,-0.1976,1,1,0
78.3174,15823,548,-500.0,-9.2845,0.267,-0.2699,1,1,0
78.3375,15824,549,-181.8,-9.2799,0.412,-0.3699,1,1,0
78.3375,15825,550,0.0,-9.2845,0.311,-0.4699,1,1,0
78.3375,15826,552,136.4,-9.2891,0.086,-0.3699,1,1,0
78.3576,15827,556,363.6,-9.2891,-0.062,-0.2699,1,1,0
78.3577,15828,561,600.0,-9.2937,-0.376,-0.1699,1,1,0
78.3577,15829,566,800.0,-9.2937,-0.418,-0.0699,1,1,0
78.3577,15830,572,1000.0,-9.3182,-0.938,0.0301,1,1,0
78.3779,15831,576,1000.0,-9.2998,-0.737,0.1301,1,1,0
78.3779,15832,580,950.0,-9.3105,-0.791,0.2301,1,1,0
78.3779,15833,583,850.0,-9.3075,-0.740,0.3301,1,1,0
78.3779,15834,584,600.0,-9.3105,-0.178,0.2301,1,1,0
78.3980,15835,584,400.0,-9.3105,-0.358,0.3301,1,1,0
78.3980,15836,584,200.0,-9.3059,-0.064,0.2301,1,1,0
78.3980,15837,582,-50.0,-9.3105,-0.109,0.2718,1,1,0
78.3980,15838,580,-200.0,-9.3105,-0.054,0.2553,1,1,0
78.4182,15839,577,-350.0,-9.3090,0.011,0.2114,1,1,0
78.4182,15840,572,-545.5,-9.3059,0.006,0.2655,1,1,0
78.4182,15841,568,-636.4,-9.3044,0.142,0.1655,1,1,0
78.4182,15842,563,-772.7,-9.3013,0.280,0.0655,1,1,0
78.4383,15843,558,-863.6,-9.2983,0.384,-0.0345,1,1,0
78.4383,15844,554,-900.0,-9.2952,0.461,-0.1345,1,1,0
78.4383,15845,550,-900.0,-9.2937,0.499,-0.2345,1,1,0
78.4383,15846,548,-750.0,-9.2937,0.441,-0.3308,1,1,0
78.4585,15847,546,-600.0,-9.2937,0.336,-0.2454,1,1,0
78.4585,15848,546,-400.0,-9.2906,0.283,-0.2745,1,1,0
78.4585,15849,546,-200.0,-9.2921,0.180,-0.1981,1,1,0
78.4585,15850,548,0.0,-9.2921,0.128,-0.2034,1,1,0
78.4787,15851,550,200.0,-9.2937,0.064,-0.1791,1,1,0
78.4787,15852,552,300.0,-9.2967,-0.121,-0.0791,1,1,0
78.4787,15853,554,400.0,-9.3013,-0.291,0.0209,1,1,0
78.4787,15854,558,500.0,-9.3013,-0.375,0.1209,1,1,0
78.4988,15855,560,500.0,-9.3044,-0.456,0.2209,1,1,0
78.4989,15856,561,409.1,-9.3059,-0.437,0.3209,1,1,0
78.4989,15857,561,318.2,-9.3090,-0.393,0.4209,1,1,0
78.4989,15858,560,90.9,-9.3090,-0.371,0.5209,1,1,0
78.5190,15859,558,-90.9,-9.3090,-0.290,0.5210,1,1,0
78.5190,15860,554,-350.0,-9.3075,-0.183,0.4628,1,1,0
78.5190,15861,549,-600.0,-9.3059,-0.015,0.3628,1,1,0
78.5190,15862,543,-850.0,-9.3044,0.108,0.2628,1,1,0
78.5392,15863,536,-1100.0,-9.2998,0.284,0.1628,1,1,0
78.5392,15864,530,-1200.0,-9.2983,0.372,0.0628,1,1,0
78.5392,15865,523,-1300.0,-9.2906,0.569,-0.0372,1,1,0
78.5392,15866,517,-1300.0,-9.2921,0.592,-0.1372,1,1,0
78.5593,15867,512,-1200.0,-9.2906,0.526,-0.2372,1,1,0
78.5593,15868,507,-1150.0,-9.2875,0.531,-0.3372,1,1,0
78.5593,15869,504,-950.0,-9.2814,0.496,-0.4195,1,1,0
78.5594,15870,503,-700.0,-9.2845,0.440,-0.4100,1,1,0
78.5795,15871,504,-400.0,-9.2799,0.488,-0.5100,1,1,0
78.5795,15872,506,-45.5,-9.2860,0.279,-0.4239,1,1,0
78.5795,15873,510,272.7,-9.2845,0.070,-0.3239,1,1,0
78.5996,15874,515,545.5,-9.2921,-0.139,-0.2239,1,1,0
78.5996,15875,520,727.3,-9.2921,-0.349,-0.1239,1,1,0
78.5996,15876,526,1000.0,-9.2983,-0.481,-0.0239,1,1,0
78.5996,15877,532,1100.0,-9.3013,-0.662,0.0761,1,1,0
78.6198,15878,536,1050.0,-9.3059,-0.676,0.1761,1,1,0
78.6199,15879,540,1000.0,-9.3059,-0.683,0.2761,1,1,0
78.6199,15880,543,850.0,-9.3090,-0.610,0.3761,1,1,0
78.6199,15881,545,650.0,-9.3121,-0.573,0.4761,1,1,0
78.6399,15882,545,450.0,-9.3151,-0.517,0.5761,1,1,0
78.6399,15883,544,200.0,-9.3105,-0.373,0.5431,1,1,0
78.6400,15884,541,-100.0,-9.3151,-0.340,0.6431,1,1,0
78.6400,15885,536,-450.0,-9.3121,-0.170,0.5431,1,1,0
78.6601,15886,530,-750.0,-9.3090,0.068,0.4431,1,1,0
78.6601,15887,523,-1050.0,-9.3059,0.149,0.3431,1,1,0
78.6601,15888,511,-1363.6,-9.2952,0.528,0.2431,1,1,0
78.6601,15889,503,-1500.0,-9.2983,0.578,0.1431,1,1,0
78.6802,15890,494,-1636.4,-9.2998,0.498,0.0431,1,1,0
78.6802,15891,485,-1727.3,-9.2906,0.598,-0.0569,1,1,0
78.6802,15892,478,-1650.0,-9.2860,0.529,-0.1569,1,1,0
78.6802,15893,471,-1600.0,-9.2845,0.610,-0.2569,1,1,0
78.7003,15894,466,-1400.0,-9.2753,0.918,-0.3569,1,1,0
78.7004,15895,462,-1150.0,-9.2783,0.766,-0.4569,1,1,0
78.7004,15896,459,-950.0,-9.2691,0.805,-0.5569,1,1,0
78.7004,15897,459,-600.0,-9.2783,0.556,-0.6370,1,1,0
78.7205,15898,461,-250.0,-9.2783,0.201,-0.5370,1,1,0
78.7205,15899,464,100.0,-9.2799,0.062,-0.4370,1,1,0
78.7205,15900,469,500.0,-9.2845,-0.352,-0.3370,1,1,0
78.7205,15901,475,800.0,-9.2891,-0.445,-0.2370,1,1,0
78.7406,15902,481,1000.0,-9.2875,-0.452,-0.1370,1,1,0
78.7406,15903,488,1200.0,-9.2952,-0.610,-0.0370,1,1,0
78.7407,15904,498,1318.2,-9.2983,-0.619,0.0630,1,1,0
78.7407,15905,503,1272.7,-9.3029,-0.623,0.1630,1,1,0
78.7608,15906,508,1227.3,-9.3044,-0.695,0.2630,1,1,0
78.7608,15907,512,1090.9,-9.3075,-0.626,0.3630,1,1,0
78.7608,15908,514,800.0,-9.3090,-0.582,0.4630,1,1,0
78.7608,15909,515,600.0,-9.3136,-0.559,0.5630,1,1,0
78.7810,15910,514,300.0,-9.3197,-0.663,0.6630,1,1,0
78.7810,15911,510,-100.0,-9.3105,-0.408,0.7093,1,1,0
78.7810,15912,504,-500.0,-9.3090,-0.204,0.6093,1,1,0
78.7810,15913,498,-850.0,-9.3075,0.051,0.5093,1,1,0
78.8012,15914,489,-1250.0,-9.3044,0.409,0.4093,1,1,0
78.8012,15915,480,-1500.0,-9.2983,0.511,0.3093,1,1,0
78.8013,15916,471,-1650.0,-9.2967,0.562,0.2093,1,1,0
78.8013,15917,461,-1850.0,-9.2937,0.626,0.1093,1,1,0
78.8213,15918,451,-1900.0,-9.2937,0.582,0.0093,1,1,0
78.8214,15919,442,-1900.0,-9.2860,0.598,-0.0907,1,1,0
78.8214,15920,430,-1863.6,-9.2799,0.682,-0.1907,1,1,0
78.8214,15921,424,-1681.8,-9.2829,0.585,-0.2323,1,1,0
78.8415,15922,418,-1500.0,-9.2753,0.711,-0.3323,1,1,0
78.8415,15923,414,-1272.7,-9.2722,0.669,-0.4323,1,1,0
78.8415,15924,412,-900.0,-9.2691,0.603,-0.5323,1,1,0
78.8415,15925,412,-600.0,-9.2707,0.608,-0.6323,1,1,0
78.8618,15926,413,-250.0,-9.2722,0.381,-0.5701,1,1,0
78.8618,15927,416,100.0,-9.2829,-0.078,-0.4701,1,1,0
78.8618,15928,421,450.0,-9.2753,-0.192,-0.3701,1,1,0
78.8618,15929,427,750.0,-9.2829,-0.403,-0.2701,1,1,0
78.8819,15930,434,1050.0,-9.2814,-0.432,-0.1701,1,1,0
78.8820,15931,440,1200.0,-9.2845,-0.254,-0.1640,1,1,0
78.8820,15932,448,1350.0,-9.2875,-0.434,-0.0640,1,1,0
78.8820,15933,454,1350.0,-9.2952,-0.524,0.0360,1,1,0
78.9021,15934,461,1350.0,-9.2967,-0.645,0.1360,1,1,0
78.9021,15935,466,1300.0,-9.2998,-0.706,0.2360,1,1,0
78.9021,15936,472,1090.9,-9.3059,-0.771,0.3360,1,1,0
78.9222,15937,475,954.5,-9.3121,-0.769,0.4360,1,1,0
78.9222,15938,476,681.8,-9.3090,-0.664,0.5360,1,1,0
78.9223,15939,476,454.5,-9.3029,-0.401,0.4451,1,1,0
78.9223,15940,473,50.0,-9.3075,-0.239,0.4177,1,1,0
78.9424,15941,470,-250.0,-9.3044,0.072,0.3177,1,1,0
78.9424,15942,466,-500.0,-9.3029,0.189,0.2177,1,1,0
78.9424,15943,460,-800.0,-9.3044,0.056,0.3149,1,1,0
78.9424,15944,455,-900.0,-9.2983,0.258,0.2149,1,1,0
78.9625,15945,449,-1050.0,-9.2998,0.244,0.1226,1,1,0
78.9625,15946,443,-1150.0,-9.2937,0.352,0.0226,1,1,0
78.9625,15947,437,-1150.0,-9.2891,0.560,-0.0774,1,1,0
78.9625,15948,431,-1200.0,-9.2891,0.510,-0.1774,1,1,0
78.9826,15949,427,-1100.0,-9.2921,0.447,-0.1841,1,1,0
78.9827,15950,423,-1000.0,-9.2860,0.415,-0.2293,1,1,0
78.9827,15951,421,-800.0,-9.2814,0.399,-0.3193,1,1,0
78.9827,15952,421,-454.5,-9.2845,0.304,-0.2935,1,1,0
79.0028,15953,422,-227.3,-9.2814,0.396,-0.3935,1,1,0
79.0028,15954,424,45.5,-9.2783,0.372,-0.4935,1,1,0
79.0029,15955,427,272.7,-9.2845,0.116,-0.3935,1,1,0
79.0029,15956,432,550.0,-9.2875,-0.018,-0.2935,1,1,0
79.0229,15957,437,750.0,-9.2891,-0.201,-0.1935,1,1,0
79.0229,15958,444,1000.0,-9.2937,-0.484,-0.0935,1,1,0
79.0229,15959,450,1150.0,-9.2967,-0.549,0.0065,1,1,0
79.0229,15960,456,1200.0,-9.2829,-0.159,-0.0935,1,1,0
79.0431,15961,461,1200.0,-9.3013,-0.386,0.0065,1,1,0
79.0431,15962,466,1100.0,-9.3090,-0.577,0.1065,1,1,0
79.0431,15963,470,1000.0,-9.3075,-0.557,0.2065,1,1,0
79.0431,15964,474,900.0,-9.3151,-1.084,0.3065,1,1,0
79.0632,15965,476,750.0,-9.3136,-0.849,0.4065,1,1,0
79.0632,15966,477,550.0,-9.3151,-0.578,0.5065,1,1,0
79.0632,15967,476,300.0,-9.3136,-0.442,0.6065,1,1,0
79.0632,15968,472,-90.9,-9.3151,-0.221,0.5104,1,1,0
79.0833,15969,468,-363.6,-9.3105,-0.041,0.4104,1,1,0
79.0833,15970,462,-681.8,-9.3029,0.258,0.3104,1,1,0
79.0833,15971,455,-954.5,-9.3059,0.304,0.2104,1,1,0
79.0833,15972,448,-1200.0,-9.3029,0.459,0.1104,1,1,0
79.1035,15973,441,-1350.0,-9.3013,0.459,0.0104,1,1,0
79.1035,15974,434,-1400.0,-9.2860,0.652,-0.0896,1,1,0
79.1035,15975,428,-1350.0,-9.2937,0.633,-0.1896,1,1,0
79.1035,15976,423,-1250.0,-9.2967,0.470,-0.1196,1,1,0
79.1236,15977,419,-1100.0,-9.2891,0.542,-0.2196,1,1,0
79.1237,15978,416,-900.0,-9.2829,0.348,-0.2000,1,1,0
79.1237,15979,414,-700.0,-9.2860,0.366,-0.2699,1,1,0
79.1237,15980,414,-450.0,-9.2753,0.720,-0.3699,1,1,0
79.1438,15981,414,-250.0,-9.2845,0.475,-0.4699,1,1,0
79.1439,15982,416,0.0,-9.2906,0.046,-0.3699,1,1,0
79.1439,15983,420,300.0,-9.2875,-0.016,-0.2699,1,1,0
79.1640,15984,426,545.5,-9.2921,-0.391,-0.1699,1,1,0
79.1640,15985,430,727.3,-9.2753,0.014,-0.2699,1,1,0
79.1640,15986,435,863.6,-9.2983,-0.168,-0.1699,1,1,0
79.1640,15987,441,954.5,-9.2998,-0.363,-0.0699,1,1,0
79.1842,15988,446,1000.0,-9.3029,-0.450,0.0301,1,1,0
79.1842,15989,452,1100.0,-9.3059,-0.992,0.1301,1,1,0
79.1842,15990,456,1050.0,-9.3090,-0.764,0.2301,1,1,0
79.1842,15991,460,950.0,-9.3182,-0.842,0.3301,1,1,0
79.2043,15992,462,800.0,-9.3167,-0.766,0.4301,1,1,0
79.2043,15993,463,550.0,-9.3136,-0.575,0.5301,1,1,0
79.2043,15994,462,300.0,-9.3151,-0.441,0.6301,1,1,0
79.2044,15995,458,-100.0,-9.3151,-0.144,0.5301,1,1,0
79.2245,15996,454,-400.0,-9.3136,0.005,0.4301,1,1,0
79.2245,15997,447,-800.0,-9.3105,0.079,0.3412,1,1,0
79.2245,15998,440,-1100.0,-9.3090,0.193,0.2893,1,1,0
79.2245,15999,433,-1250.0,-9.3059,0.327,0.1893,1,1,0
79.2446,16000,422,-1454.5,-9.2998,0.477,0.0893,1,1,0
79.2446,16001,415,-1454.5,-9.2952,0.587,-0.0107,1,1,0
79.2446,16002,408,-1454.5,-9.2937,0.642,-0.1107,1,1,0
79.2446,16003,402,-1409.1,-9.2875,0.739,-0.2107,1,1,0
79.2648,16004,396,-1300.0,-9.2875,0.676,-0.3107,1,1,0
79.2648,16005,392,-1150.0,-9.2875,0.530,-0.3031,1,1,0
79.2648,16006,390,-900.0,-9.2845,0.495,-0.3732,1,1,0
79.2648,16007,389,-650.0,-9.2768,0.516,-0.4732,1,1,0
